"delivery_date","hour_ending","qse","dme","generation_resource_name","multi_hour_block_flag","block_indicator1","price1_rrspfr","price1_rrsffr","price1_rrsufr","price1_ecrs","price1_offec","price1_online_nonspin","price1_regup","price1_regdown","price1_offline_nonspin","quantity_mw1","block_indicator2","price2_rrspfr","price2_rrsffr","price2_rrsufr","price2_ecrs","price2_offec","price2_online_nonspin","price2_regup","price2_regdown","price2_offline_nonspin","quantity_mw2","block_indicator3","price3_rrspfr","price3_rrsffr","price3_rrsufr","price3_ecrs","price3_offec","price3_online_nonspin","price3_regup","price3_regdown","price3_offline_nonspin","quantity_mw3","block_indicator4","price4_rrspfr","price4_rrsffr","price4_rrsufr","price4_ecrs","price4_offec","price4_online_nonspin","price4_regup","price4_regdown","price4_offline_nonspin","quantity_mw4","block_indicator5","price5_rrspfr","price5_rrsffr","price5_rrsufr","price5_ecrs","price5_offec","price5_online_nonspin","price5_regup","price5_regdown","price5_offline_nonspin","quantity_mw5","p_posted_date"
"2024-10-02","1","QLUMN","YLUMN","ETCCS_CC1_2","N","V",,,,,,,,"2.69",,"3.0","V",,,,,,,,"2.68",,"3.0","V",,,,,,,,"2.66",,"3.0","V",,,,,,,,"2.72",,"3.5",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","ETCCS_CC1_2","N","V","0.01",,,"4.57",,,"3.96",,,"20.0","V","0.01",,,"4.6",,,"3.98",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI1","FALFUR_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI2","FAULKNER_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSHE17","YSHELL","FEGC_UNIT1","N","V",,,,,,,,,"0.25","98.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLCRA","YLCRA","FERGCC_CC1_2","N","V","1.2",,,"1.15",,,"1.4",,,"23.0","V","1.2",,,"1.15",,,,,,"23.0","V",,,,,,"5.0",,,,"71.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE61","YSUE61","FIVEWSLR_BESS1","N","V","0.49",,,"0.49",,,,,,"29.4","V","1.5",,,,,,"1.88",,,"49.0","V","2.13",,,,,,"2.5",,,"39.2","V","2.53",,,"1.5",,,"2.9",,,"39.2","V","4.5",,,,,,"4.88",,,"19.6","2024-12-01"
"2024-10-02","1","QSUE61","YSUE61","FIVEWSLR_BESS1","N","V",,,,,,,,"1.5",,"39.2","V",,,,,,,,"2.13",,"39.2","V",,,,,,,,"3.0",,"39.2",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QTEN22","YFLOWE","FLAT_TOP_FLATU1","N","V","2.94",,,"2.94",,,,,,"1.0","V","4.94",,,"4.94",,,,,,"1.0","V","14.0",,,"14.0",,,,,,"1.0","V","44.0",,,"44.0",,,,,,"1.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QTEN22","YFLOW2","FLOWERII_BESS1","N","V","2.94",,,"2.94",,,,,,"10.0","V","4.94",,,"4.94",,,,,,"10.0","V","14.0",,,"14.0",,,,,,"10.0","V","44.0",,,"44.0",,,,,,"10.0","V","99.0",,,"99.0",,,,,,"15.0","2024-12-01"
"2024-10-02","1","QLCRA","YLCRA","FPPYD1_FPP_G1_J01","N","V",,,,,,,,"14.0",,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLCRA","YLCRA","FPPYD1_FPP_G1_J01","N","V","1.2",,,"1.15",,"6.0","2.0",,,"9.0","V","1.2",,,"1.15",,"6.0",,,,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLCRA","YLCRA","FPPYD2_FPP_G3","N","V",,,,,,,,"28.0",,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLCRA","YLCRA","FPPYD2_FPP_G3","N","V","1.2",,,"1.15",,"6.0","1.8",,,"12.0","V","1.2",,,"1.15",,"6.0",,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCALP","YCALP","FREC_CC1_1","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCALP","YCALP","FREC_CC1_2","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCALP","YCALP","FREC_CC2_1","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCALP","YCALP","FREC_CC2_2","N","V",,,,,,"3.0",,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI1","FRMRSVLW_BESS","N","V","0.99",,,,,,,,,"3.5","V","44.97",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","FRNYPP_CC1_4","N","V",,,,,,,,"2.08",,"3.0","V",,,,,,,,"2.07",,"3.0","V",,,,,,,,"2.05",,"3.0","V",,,,,,,,"2.1",,"3.5",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","FRNYPP_CC1_4","N","V","3.61",,,"3.61",,,,,,"15.0","V","3.51",,,"3.51",,,"3.04",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","FRNYPP_CC1_6","N","V",,,,,,,,"2.35",,"3.8","V",,,,,,,,"2.33",,"5.0","V",,,,,,,,"2.32",,"5.0","V",,,,,,,,"2.3",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","FRNYPP_CC1_6","N","V","4.03",,,"4.03",,,,,,"22.5","V","3.83",,,"3.83",,,"3.31",,,"22.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","FRNYPP_CC2_4","N","V","5.07",,,"5.07",,,,,,"15.0","V","5.0",,,"5.0",,,"4.33",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","FRNYPP_CC2_4","N","V",,,,,,,,"2.99",,"3.0","V",,,,,,,,"2.98",,"3.0","V",,,,,,,,"2.97",,"3.0","V",,,,,,,,"3.0",,"3.5",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE23","YPLUSP","GAMBIT_BESS1","N","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE23","YPLUSP","GAMBIT_BESS1","N","V","1.0","0.5",,"3.0",,"0.5","3.0",,,"100.0","V","5000.0","5000.0",,"5000.0",,"5000.0","5000.0",,,"0.1","V","5000.0","5000.0",,"5000.0",,"5000.0","5000.0",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QNRGTX","YNRGTX","GBY_GBYGT81","N","V",,,,,,,,,"1.56","51.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QNRGTX","YNRGTX","GBY_GBYGT83","N","V",,,,,,,,,"1.71","57.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QEDIS9","YVIRID","GEORSO_ESS_1","N","V","0.79",,,,,,,,,"4.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLCRA","YLCRA","GIDEON_GIDEONG3","N","V","1.56",,,"1.51",,"1.36","1.95",,,"35.0","V","1.56",,,"1.51",,"1.36",,,,"30.0","V",,,,"1.51",,"1.36",,,,"5.0","V",,,,,,"1.36",,,,"15.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE55","YGIGAT","GIGA_ESS_BESS_1","N","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE55","YGIGAT","GIGA_ESS_BESS_1","N","V","1.0",,,"3.0",,"0.5","3.0",,,"125.0","V","5000.0",,,"5000.0",,"5000.0","5000.0",,,"0.1","V","5000.0",,,"5000.0",,"5000.0","5000.0",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI1","GOMZ_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI1","GRDNE_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCALP","YCALP","GUADG_CC1_2","N","V",,,,,,"3.0",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCALP","YCALP","GUADG_CC1_4","N","V",,,,,,"3.0",,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCALP","YCALP","GUADG_CC2_2","N","V",,,,,,"3.0",,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCALP","YCALP","GUADG_CC2_4","N","V",,,,,,"3.0",,,,"30.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI1","HAMILTON_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","HAYSEN_HAYSENG1","N","V","2.62",,,"2.62",,,"2.27",,,"12.0","V","2.44",,,"2.44",,,"2.09",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","HAYSEN_HAYSENG1","N","V",,,,,,,,"1.48",,"5.0","V",,,,,,,,"1.43",,"5.0","V",,,,,,,,"1.37",,"5.0","V",,,,,,,,"1.32",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","HAYSEN_HAYSENG2","N","V","1.87",,,"1.87",,,"1.62",,,"12.0","V","1.68",,,"1.68",,,"1.43",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","HAYSEN_HAYSENG2","N","V",,,,,,,,"1.02",,"5.0","V",,,,,,,,"0.97",,"5.0","V",,,,,,,,"0.91",,"5.0","V",,,,,,,,"0.85",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","HAYSEN_HAYSENG3","N","V","3.5",,,"3.5",,,"3.01",,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","HAYSEN_HAYSENG3","N","V",,,,,,,,"2.23",,"5.0","V",,,,,,,,"2.16",,"5.0","V",,,,,,,,"2.09",,"5.0","V",,,,,,,,"2.02",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","HAYSEN_HAYSENG4","N","V","0.62",,,"0.62",,,"0.54",,,"12.0","V","0.29",,,"0.29",,,"0.2",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","HAYSEN_HAYSENG4","N","V",,,,,,,,"0.4",,"5.0","V",,,,,,,,"0.29",,"5.0","V",,,,,,,,"0.18",,"5.0","V",,,,,,,,"0.07",,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","HEIGHTTN_UNIT1","N","V",,,,,,,,"0.79",,"2.0","V",,,,,,,,"2.29",,"2.0","V",,,,,,,,"3.23",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","HEIGHTTN_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","0.79","0.79",,"0.79",,,"1.59",,,"2.5","V","1.29","1.29",,,,,"2.29",,,"2.0","V","1.98","1.98",,,,,"3.23",,,"2.0","V","4.98","4.88",,"4.98",,,"4.98",,,"2.0","2024-12-01"
"2024-10-02","1","QEXELO","YEXELO","HLSES_UNIT3","N","V",,,,"15.0",,,,,,"50.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QEXELO","YEXELO","HLSES_UNIT4","N","V",,,,,,,,"350.0",,"75.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QEXELO","YEXELO","HLSES_UNIT4","N","V",,,,"25.0",,,,,,"35.0","V",,,,"25.0",,"25.0",,,,"50.0","V",,,,"25.0",,"25.0",,,,"65.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YBEEPR","HOLCOMB_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QTEN22","YHOUSE","HOUSEMTN_BESS1","N","V","2.94",,,"2.94",,,,,,"10.0","V","4.94",,,"4.94",,,,,,"5.0","V","14.0",,,"14.0",,,,,,"5.0","V","44.0",,,"44.0",,,,,,"5.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QECNR","YEONCR","INDL_ESS","N","V",,,,,,,"0.0",,,"4.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QOCCID","YOCVEN","INGLCOSW_CC1_4","N","V","7.9",,,,,,,,,"23.4","V",,,,,,,"5.5",,,"21.9","V",,,,,,,"5.8",,,"21.9","V",,,,,,"5.5",,,,"40.0","V",,,,"11.1",,,,,,"50.0","2024-12-01"
"2024-10-02","1","QEDF21","YWATTB","JAD_UNIT1","N","V",,,,,,,,,"0.01","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QEDF21","YWATTB","JAD_UNIT2","N","V",,,,,,,,,"0.02","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QEDF21","YWATTB","JAD_UNIT3","N","V",,,,,,,,,"0.03","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QEDF21","YWATTB","JAD_UNIT4","N","V",,,,,,,,,"0.04","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QEDF21","YWATTB","JAD_UNIT5","N","V",,,,,,,,,"0.05","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QEDF21","YWATTB","JAD_UNIT6","N","V",,,,,,,,,"0.06","48.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI1","JDKNS_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLCRA","YPEDER","JOHNCI_UNIT_1","N","V",,,,,,,"0.0",,,"1.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI1","JUNCTION_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","K0_UNIT1","N","V",,,,,,,,"0.79",,"2.0","V",,,,,,,,"2.29",,"2.0","V",,,,,,,,"3.23",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","K0_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","0.79","0.79",,"0.79",,,"1.59",,,"2.5","V","1.29","1.29",,,,,"2.29",,,"2.0","V","1.98","1.98",,,,,"3.23",,,"2.0","V","4.98","4.88",,"4.98",,,"4.98",,,"2.0","2024-12-01"
"2024-10-02","1","QEDF20","YCPS","LARDVFTN_G5","N","V",,,,,,,,,"0.05","78.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE48","YSUE48","LBRA_ESS_BES1","N","V","0.49",,,"0.49",,,,,,"30.0","V","1.5",,,,,,"1.88",,,"50.0","V","2.13",,,,,,"2.5",,,"40.0","V","2.53",,,"1.5",,,"2.9",,,"40.0","V","4.5",,,,,,"4.88",,,"20.0","2024-12-01"
"2024-10-02","1","QSUE48","YSUE48","LBRA_ESS_BES1","N","V",,,,,,,,"1.5",,"40.0","V",,,,,,,,"2.13",,"40.0","V",,,,,,,,"3.0",,"40.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QNRGTX","YNRGTX","LEG_LEG_G1","N","V",,,,,,,"0.85",,,"19.0","V","1.5",,,,,,,,,"17.0","V",,,,"1.18",,,,,,"40.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QNRGTX","YNRGTX","LEG_LEG_G1","N","V",,,,,,,,"18.0",,"40.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QNRGTX","YNRGTX","LEG_LEG_G2","N","V",,,,,,,"0.9",,,"19.0","V","1.55",,,,,,,,,"17.0","V",,,,"1.23",,,,,,"40.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCPSE","YCPS","LEON_CRK_LCPCT1","N","V",,,,,,,,,"0.25","45.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCPSE","YCPS","LEON_CRK_LCPCT2","N","V",,,,,,,,,"0.32","45.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCPSE","YCPS","LEON_CRK_LCPCT3","N","V",,,,,,,,,"0.28","45.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QCPSE","YCPS","LEON_CRK_LCPCT4","N","V",,,,,,,,,"0.38","45.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI1","LFSTH_BESS","N","V","0.99",,,,,,,,,"3.5","V","44.97",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSHEL2","YSJRRP","LIG_UNIT1","N","V",,,,,,"0.01",,,,"42.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSHEL2","YSJRRP","LIG_UNIT2","N","V",,,,,,"0.01",,,,"40.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QENEL5","YENELT","LILY_BESS1","N","V","0.49",,,,,,,,,"29.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YBEEPR","LONESTAR_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","LOPENO_UNIT1","N","V",,,,,,,,"0.79",,"1.5","V",,,,,,,,"2.29",,"1.5","V",,,,,,,,"3.23",,"1.5",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","LOPENO_UNIT1","N","V","0.49",,,"0.49",,,,,,"1.9","V","0.79",,,,,,"1.59",,,"1.5","V","1.29",,,,,,"2.29",,,"1.5","V","1.98",,,,,,"3.23",,,"1.1","V","4.98",,,"4.98",,,"4.98",,,"1.5","2024-12-01"
"2024-10-02","1","QLCRA","YLCRA","LOSTPI_CC1_1","N","V","1.3",,,,,"4.0","1.7",,,"12.0","V","1.3",,,,,"4.0",,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","LPCCS_CC1_2","N","V","5.32",,,"5.32",,,,,,"7.5","V","5.61",,,"5.61",,,"4.91",,,"7.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","LPCCS_CC1_2","N","V",,,,,,,,"3.14",,"0.1","V",,,,,,,,"3.14",,"1.0","V",,,,,,,,"3.13",,"1.0","V",,,,,,,,"3.13",,"1.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","LPCCS_CC1_4","N","V","5.02",,,"5.02",,,,,,"15.0","V","4.93",,,"4.93",,,"4.27",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","LPCCS_CC1_4","N","V",,,,,,,,"2.93",,"0.3","V",,,,,,,,"2.93",,"2.0","V",,,,,,,,"2.92",,"2.0","V",,,,,,,,"2.92",,"2.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","LPCCS_CC2_2","N","V",,,,,,,,"0.06",,"0.1","V",,,,,,,,"0.05",,"1.0","V",,,,,,,,"0.03",,"1.0","V",,,,,,,,"0.01",,"1.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","LPCCS_CC2_2","N","V","0.02",,,"0.02",,,,,,"7.5","V","0.01",,,"0.01",,,"0.02",,,"7.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","LPCCS_CC2_4","N","V",,,,,,,,"2.94",,"0.3","V",,,,,,,,"2.94",,"2.0","V",,,,,,,,"2.94",,"2.0","V",,,,,,,,"2.93",,"2.0",,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLUMN","YLUMN","LPCCS_CC2_4","N","V","5.02",,,"5.02",,,,,,"15.0","V","4.95",,,"4.95",,,"4.28",,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","L_463S_UNIT1","N","V",,"0.0",,,,,,,,"9.9","V","0.79","0.79",,"0.79",,,"1.59",,,"2.5","V","1.29","1.29",,,,,"2.29",,,"2.0","V","1.98","1.98",,,,,"3.23",,,"2.0","V","4.98","4.88",,"4.98",,,"4.98",,,"2.0","2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","L_463S_UNIT1","N","V",,,,,,,,"0.79",,"2.0","V",,,,,,,,"2.29",,"2.0","V",,,,,,,,"3.23",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QTEN24","YSMTTX","L_FRESNO_BESS","N","V","0.5",,,,,,,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QTEN25","YMADER","MADERO_UNIT1","N","V","0.99",,,,,,"1.32",,,"40.0","V","0.8",,,,,,"2.56",,,"40.0","V","5.61",,,"1.56",,,"4.61",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QTEN25","YMADER","MADERO_UNIT1","N","V",,,,,,,,"1.25",,"40.0","V",,,,,,,,"3.71",,"40.0","V",,,,,,,,"5.41",,"20.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QTEN25","YMADER","MADERO_UNIT2","N","V","0.99",,,,,,"1.32",,,"40.0","V","0.8",,,,,,"2.56",,,"40.0","V","5.61",,,"1.56",,,"4.61",,,"20.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QTEN25","YMADER","MADERO_UNIT2","N","V",,,,,,,,"1.25",,"40.0","V",,,,,,,,"3.71",,"40.0","V",,,,,,,,"5.41",,"20.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","MAGNO_TN_UNIT1","N","V","0.49",,,"0.49",,,,,,"2.5","V","0.79",,,,,,"1.59",,,"2.0","V","1.29",,,,,,"2.29",,,"2.0","V","1.98",,,,,,"3.23",,,"1.5","V","4.98",,,"4.98",,,"4.98",,,"2.0","2024-12-01"
"2024-10-02","1","QSUE74","YSUEZ","MAGNO_TN_UNIT1","N","V",,,,,,,,"0.79",,"2.0","V",,,,,,,,"2.29",,"2.0","V",,,,,,,,"3.23",,"2.0",,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QBEEP1","YHENI1","MAINLAND_BESS","N","V","0.99",,,,,,,,,"3.5","V","19.99",,,,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLCRA","YLCRA","MARBFA_MARBFAG1","N","V","0.68",,,,,,,,,"18.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","QLCRA","YLCRA","MARBFA_MARBFAG2","N","V","0.68",,,,,,,,,"18.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
